"PRODUCT_ID","LANGUAGE_ID","TRANSLATED_NAME","TRANSLATED_DESCRIPTION"
2430,"PT","Compact 400/LQ","Impressora de alta velocidade, at? 400 caracteres por segundo em modo de qualidade de carta. Dimens?es (AxLxP): 12,37 x 27,96 x 23,92 polegadas. Interface: RS-232 s?rie (25 pinos), 3 ranhuras de expans?o. Dimens?o do papel: A2, A3, A4."
2430,"PTB","Compact 400/LQ","Impressora de qualidade de carta de alta velocidade (400 caracteres por segundo). Dimens?es (AxLxP): 12,37 x 27,96 x 23,92 polegadas. Interface: RS-232 serial (25 pinos), 3 slots de expans?o. Tamanho do papel: A2, A3, A4."
2430,"RO","Compact 400/LQ","Imprimant? de mare vitez?, 400 caractere pe secund?, calitate liter?. Dimensiuni (HxLxl): 12,37 x 27,96 x 23,92 inch. Interfa??: RS-232 serial? (25-pini), 3 sloturi de extensie. Dimensiuni h?rtie: A2, A3, A4."
2430,"RU","Compact 400/LQ","???????????????? ??????? ? ???????????? ????????? ?????? ?? ????????? 400 ???????? ? ???????. ??????? (?x?x?): 12,37 x 27,96 x 23,92 ??????. ?????????: ???????????????? RS-232 (25 ?????????), 3 ?????? ??????????. ?????? ??????: A2, A3, A4."
2430,"S","Compact 400/LQ","Skrivare f?r Letter-kvalitet och h?g hastighet, 400 tecken per sekund. M?tt (HxBxD): 12,37 x 27,96 x 23,92 tum. Gr?nssnitt: RS-232 seriellt (25 stift), 3 kortplatser. Pappersformat: A2, A3, A4."
2430,"SF","Compact 400/LQ","400 merkki? sekunnissa tulostava huippunopea kirjelaatutulostin. Mitat (K x L x S): 12,37 x 27,96 x 23,92 tuumaa (314 x 710 x 608 mm). Liit?nt?: RS-232-sarjaliit?nt? (25-nastainen), 3 laajennuspaikkaa. Paperikoko: A2, A3, A4."
2430,"SK","Compact 400/LQ","Vysokor?chlostn? tla?iare? s listovou kvalitou tla?e a r?chlos?ou 400 znakov za sekundu. Rozmery (V x ? x H): 12,37 x 27,96 x 23,92 palcov. Rozhranie: S?riov? pripojenie RS-232 (25-pinov?), 3 roz?irovacie sloty. Ve?kos? papiera: A2, A3, A4."
2430,"TH","Compact 400/LQ","?????????????????????????????????? 400 ??????????????? ???? (HxWxD): 12.37 x 27.96 x 23.92 ???? ???????????: ?????? RS-232 (25 ??) ????????????????? 3 ???? ??????????: A2, A3, A4"
2430,"TR","Compact 400/LQ","Saniyede 400 karakter basabilen y?ksek mektup kalitesinde yaz?c?. Boyutlar (YxGxD): 12.37 x 27.96 x 23.92 in?. Aray?z: RS-232 seri (25-pin), 3 geni?leme yuvas?. Ka??t boyutlar?: A2, A3, A4."
2430,"US","Compact 400/LQ","400 characters per second high-speed letter-quality printer. Dimensions (HxWxD): 12.37 x 27.96 x 23.92 inch. Interface: RS-232 serial (25-pin), 3 expansion slots. Paper size: A2, A3, A4."
2430,"ZHS","Compact 400/LQ","??????????, ???? 400 ?????? (?x?x?) 12.37 x 27.96 x 23.92 ????? RS-232 ???? (25 ?), ???????????? A2, A3, A4?"
2430,"ZHT","Compact 400/LQ","???? 400 ??????????????? (HxWxD)?12.37 x 27.96 x 23.92 ???????RS-232 ?? (25-pin)?3 ????? ?????A2?A3?A4?"
2439,"AR","CPU D400","CPU ????? @ 400 ???? ?????. ???? ??? ????? ?????? ??????? ??????? LAN ??? ????? ??????? (??? 100 ?????? ??????)."
2439,"CA","CPU D400","CPU dual a 400 Mhz. Bona relaci? rendiment/preu; per a servidors de mida mitjana (fins a 100 usuaris simultanis)."
2439,"CS","CPU D400","Du?ln? CPU na 400 Mhz. M? dobr? pom?r cena/v?kon; pro st?edn? souborov? servery LAN (a? 100 p?ipojen?ch u?ivatel?)."
2439,"D","CPU D400","Dual CPU @ 400Mhz. Gutes Preis-/Leistungsverh?ltnis. F?r mittlere LAN File Server (bis zu 100 gleichzeitige Benutzer)."
2439,"DK","CPU D400","Dual CPU @ 400Mhz. Godt forhold mellem pris og ydeevne; til LAN-filservere af mellemst?rrelse (op til 100 samtidige brugere)."
2439,"E","CPU D400","CPU Dual @ 400 Mhz. Buen ratio precio/rendimiento; para servidores de archivos LAN de tama?o medio (hasta 100 usuarios simult?neos)."
2439,"EL","CPU D400","????? CPU @ 400Mhz. ???? ????? ?????/????????, ??? server ??????? LAN ??????? ???????? (????? ??? 100 ??????????? ???????)."
2439,"ESA","CPU D400","CPU Dual @ 400 Mhz. Buen ratio precio/rendimiento; para servidores de archivos LAN de tama?o medio (hasta 100 usuarios simult?neos)."
2439,"F","CPU D400","UCT double @ 400 MHz. Bon rapport prix/performances ; pour serveurs de fichiers LAN de taille moyenne (jusqu'? 100 utilisateurs simultan?s)."
2439,"FRC","CPU D400","UCT double @ 400 MHz. Bon rapport prix/performances ; pour serveurs de fichiers LAN de taille moyenne (jusqu'? 100 utilisateurs simultan?s)."
2439,"HU","CPU D400","400 Mhz-es dual-processzor. J? ?r/teljes?tm?ny ar?ny, k?zepes LAN-f?jlkiszolg?l?kba (maximum 100 konkurens felhaszn?l?)."
2439,"I","CPU D400","CPU doppia da 400Mhz. Ottimo rapporto prestazioni/prezzo; per file server LAN di dimensioni medie (fino a 100 utenti simultanei)."
2439,"IW","CPU D400","Dual CPU @ 400Mhz. ??? ????/??????? ???; ???? ???? ????? ???????? ?-LAN ????? ?????? (?? 100 ??????? ??-?????)."
2439,"JA","CPU D400","????CPU @ 400MHz????/???????????????????LAN????????????????(??????100????)?"
2439,"KO","CPU D400","?? CPU @ 400Mhz. ??? ??/?? ??? ?? LAN ?? ??(?? ??? 100???)? ?? ????."
2439,"N","CPU D400","Dobbelt CPU ved 400 Mhz. Godt forhold mellom pris og ytelse. For LAN-filtjenter av middels st?rrelse (opptil 100 samtidige brukere)."
2439,"NL","CPU D400","Dual CPU @ 400Mhz. Goede prijs/prestatie-verhouding. Bedoeld voor middelgrote LAN-bestandsservers (tot maximaal 100 gelijktijdige gebruikers)."
2439,"PL","CPU D400","Podw?jny CPU, 400 MHz. Dobry stosunek ceny do wydajno?ci dla serwer?w sieci lokalnych ?redniej wielko?ci (maksymalnie 100 jednocze?nie pracuj?cych u?ytkownik?w)."
2439,"PT","CPU D400","CPU Dupla @ 400Mhz. Boa rela??o pre?o/desempenho; para servidores de ficheiros de m?dia dimens?o da rede local (LAN) (at? 100 utilizadores concorrentes)."
2439,"PTB","CPU D400","CPU Dupla @ 400Mhz. Boa rela??o de custo/desempenho, para servidores de arquivos de LAN de m?dio porte (com at? 100 usu?rios concominantes)."
2439,"RO","CPU D400","CPU dublu @ 400Mhz. Raport bun de pre?/performan??; pentru servere de fi?iere LAN de m?rime medie (p?n? la 100 de utilizatori concuren?i)."
2439,"RU","CPU D400","????????? ??? ? ???????? ???????? 400 ???. ??????? ??????????? ????/??????????????????; ??? ???????? ???????? ??????? ??? (?? 100 ???????????? ???????????? ?????????????)."
2439,"S","CPU D400","Dubbel processor p? 400 MHz. Bra pris i f?rh?llande till prestanda. Avsedd f?r LAN-filservrar i mellanstorlek (upp till 100 samtidiga anv?ndare)."
2439,"SF","Prosessori D400","400 Mhz tuplaprosessori. Hyv? hinnan ja suorituskyvyn suhde, keskikokoisiin LAN-tiedostopalvelimiin (enint. 100 jatkuvaa k?ytt?j??)."
2439,"SK","CPU D400","Du?lne CPU s frekvenciou 400 MHz. Dobr? pomer cena/v?kon; pre stredne ve?k? s?borov? servery siet? LAN (do 100 s?be?n?ch pou??vate?ov)."
2439,"TH","CPU D400","Dual CPU @ 400Mhz ?????????????????????????????????????????????? ??????????????????????????? LAN ???????? (????????????? 100 ????????????????)"
2439,"TR","CPU D400","?ift CPU @ 400Mhz. ?yi fiyat/performans oran?; orta boyutlu LAN dosya sunucular? i?in (en ?ok 100 e?zamanl? kullan?c?)."
2439,"US","CPU D400","Dual CPU @ 400Mhz. Good price/performance ratio; for mid-size LAN file servers (up to 100 concurrent users)."
2439,"ZHS","CPU D400","? CPU, ??? 400Mhz, ?????????; ??????? LAN ????? (????? 100 ?????)?"
2439,"ZHT","CPU D400","? CPU @ 400Mhz????????????????????????? (???? 100 ????????)?"
2449,"AR","OSI 1-4/IL","OSI ?????? ?? 1 ??? 4 - ????? ??????"
2449,"CA","OSI 1-4/IL","Capa OSI d'1 a 4 - Llic?ncia incremental"
2449,"CS","OSI 1-4/IL","OSI vrstva 1 a? 4 - p??r?stkov? licence"
2449,"D","OSI 1-4/IL","OSI Layer 1 to 4 - Inkrementelle Lizenz"
2449,"DK","OSI 1-4/IL","OSI-layer 1 til 4 - Udvidet licens"
2449,"E","OSI 1-4/IL","Nivel 1 a 4 de OSI - Licencia Incremental"
2449,"EL","OSI 1-4/IL","??????? OSI ??? 1 ??? 4 - ????? ?????????"
2449,"ESA","OSI 1-4/IL","Nivel 1 a 4 de OSI - Licencia Incremental"
2449,"F","OSI 1-4/IL","Couche OSI 1 ? 4 - licence incr?mentielle"
2449,"FRC","OSI 1-4/IL","Couche OSI 1 ? 4 - licence incr?mentielle"
2449,"HU","OSI 1-4/IL","OSI-szint 1-t?l 4-ig - n?vekv? licenc"
2449,"I","OSI 1-4/IL","Layer OSI da 1 a 4 - Licenza incrementale"
2449,"IW","OSI 1-4/IL","OSI Layer 1 to 4 - ?????? ?????"
2449,"JA","OSI 1-4/IL","OSI????1??4 - ????????"
2449,"KO","OSI 1-4/IL","OSI ? 1 ~ 4 - ?? ????"
2449,"N","OSI 1-4/IL","OSI-lag 1 til 4 - Inkrementell lisens"
2449,"NL","OSI 1-4/IL","OSI-laag 1 tot 4 - Incrementele licentie"
2449,"PL","OSI 1-4/IL","Warstwy OSI od 1 do 4 - licencja przyrostowa"
2449,"PT","OSI 1-4/IL","Camada OSI 1 a 4 - Licen?a Incremental"
2449,"PTB","OSI 1-4/IL","Camada OSI de 1 a 4 - Licen?a de Incremento"
2449,"RO","OSI 1-4/IL","OSI Nivel 1 - 4 - Licen?? incremental?"
2449,"RU","OSI 1-4/IL","OSI ?????? ? 1 ?? 4 - ???????? ? ???????????? ???????????"
2449,"S","OSI 1-4/IL","OSI-lager 1 till 4 - P?byggnadslicens"
2449,"SF","OSI 1-4/IL","OSI-kerros 1-4 - Lis?lisenssi."
2449,"SK","OSI 1-4/IL","OSI Layer 1 to 4 - inkrement?lna licencia"
2449,"TH","OSI 1-4/IL","??????? OSI 1 ??? 4 - ????????????????????????"
2449,"TR","OSI 1-4/IL","OSI Katman? 1 - 4 - Art??l? Lisans"
2449,"US","OSI 1-4/IL","OSI Layer 1 to 4 - Incremental License"
2449,"ZHS","OSI 1-4/IL","OSI ?(1 ? 4) - ????"
2449,"ZHT","OSI 1-4/IL","OSI ? 1 ? ? 4 ? - ?????"
2452,"AR","SPNIX4.0 - DL","????? ???? ???????: SPNIX V4.0 - ????? ?????? ???????."
2452,"CA","SPNIX4.0 - DL","Software de Sistema Operatiu: SPNIX V4.0 - Llic?ncia de desenvolupador addicional."
2452,"CS","SPNIX4.0 - DL","Software opera?n?ho syst?mu: SPNIX V4.0 - Roz???en? licence pro v?voj??e."
2452,"D","SPNIX4.0 - DL","Operating System Software: SPNIX V4.0 - Zus?tzliche Entwicklerlizenz."
2452,"DK","SPNIX4.0 - DL","Operativsystemsoftware: SPNIX V4.0 - Ekstra udviklerlicens."
2452,"E","SPNIX4.0 - DL","Software del Sistema Operativo: SPNIX V4.0 - Licencia de desarrollador adicional."
2452,"EL","SPNIX4.0 - DL","????????? ???????????? ??????????: SPNIX V4.0 - ???????? ????? ????????? ?????????."
2452,"ESA","SPNIX4.0 - DL","Software del Sistema Operativo: SPNIX V4.0 - Licencia de desarrollador adicional."
2452,"F","SPNIX4.0 - DL","Logiciel de syst?me d'exploitation : SPNIX V4.0 - Licence de d?veloppeur suppl?mentaire."
2452,"FRC","SPNIX4.0 - DL","Logiciel de syst?me d'exploitation : SPNIX V4.0 - Licence de d?veloppeur suppl?mentaire."
2452,"HU","SPNIX4.0 - DL","Oper?ci?s rendszer: SPNIX 4.0-s verzi? - tov?bbi fejleszt?i licenc"
2452,"I","SPNIX4.0 - DL","Software sistema operativo: SPNIX V4.0 - Con licenza per sviluppatore."
2452,"IW","SPNIX4.0 - DL","????? ????? ??????: SPNIX V4.0 - ?????? ???? ?????."
2452,"JA","SPNIX4.0 - DL","????????????????????: SPNIX V4.0 - ????????????"
2452,"KO","SPNIX4.0 - DL","?? ?? ?????: SPNIX V4.0 - ?? ??? ????."
2452,"N","SPNIX4.0 - DL","Operativsystemprogramvare: SPNIX V4.0 - Ekstra utviklerlisens."
2452,"NL","SPNIX4.0 - DL","Besturingssysteemsoftware: SPNIX V4.0 - Extra licentie voor ontwikkelaar."
2452,"PL","SPNIX4.0 - DL","System operacyjny: SPNIX V4.0 - Dodatkowa licencja programistyczna."
2452,"PT","SPNIX4.0 - DL","Software do Sistema Operativo: SPNIX V4.0 - Licen?a de programador adicional."
2452,"PTB","SPNIX4.0 - DL","Software de Sistema Operacional: SPNIX V4.0 - Licen?a adicional do desenvolvedor."
2452,"RO","SPNIX4.0 - DL","Software sistem de operare: SPNIX V4.0 - licen?? suplimentar? pentru dezvoltatori."
2452,"RU","SPNIX4.0 - DL","??????????? ??????????? ???????????? ???????: SPNIX ???. 4.0 - ?????????????? ???????? ??? ????????????."
2452,"S","SPNIX4.0 - DL","Operativsystem: SPNIX V4.0 - extra licens f?r utvecklare."
2452,"SF","SPNIX4.0 - DL","K?ytt?j?rjestelm?ohjelmisto: SPNIX V4.0 - Kehitt?j?n lis?lisenssi."
2452,"SK","SPNIX4.0 - DL","Opera?n? syst?m: SPNIX V4.0 - dodato?n? licencia v?voj?ra."
2452,"TH","SPNIX4.0 - DL","???????????????????????: SPNIX V4.0 - ???????????????????????????????"
2452,"TR","SPNIX4.0 - DL","??letim Sistemi Yaz?l?m?: SPNIX V4.0 - Ek geli?tirici lisans?."
2452,"US","SPNIX4.0 - DL","Operating System Software: SPNIX V4.0 - Additional developer license."
2452,"ZHS","SPNIX4.0 - DL","??????: SPNIX V4.0 - ?????????"
2452,"ZHT","SPNIX4.0 - DL","???????SPNIX 4.0 ? - ?????????"
2453,"AR","Inkjet C/4","????? ???? ??? ?????? ????? (???????? ??? ????????)? 6????? ?? ??????? ???? ?????? 4 ????? ?? ??????? ?????? ????? 600?300 ???? ??? ????. ???????: ????? ??????? ??????? ?? IEEE 1284 ????? ??????? ?????? RS-232 ??????? (9 ??????) ?????? ????? EIO ????????. ???????: 8 ???? ???? ?????? ????? ??????? 96 ???? ????."
2453,"CA","Inkjet C/4","Impressora d'injecci? de tinta, en color (amb dos cartutxos de tinta separats), 6 p?gines per minut en blanc i negre, 4 p?gines per minut en color, resoluci? 600x300 dpi. Interf?cie: paral?lela bidireccional, d'acord amb IEEE 1284 i interf?cie RS-232 s?rie (9 agulles) amb 2 ranures d'expansi? EIO obertes. Mem?ria: buffer receptor de 8 MB 96 KB."
2453,"CS","Inkoustov? tisk?rna C/4","Inkoustov? tisk?rna, barevn? (s dv?ma odd?len?mi inkoustov?mi z?sobn?ky), 6 str./min. ?ernob?le, 4 str./min. barevn?, rozli?en? 600 x 300 dpi. Rozhran?: dvousm?rn? paraleln? kompatibiln? s IEEE 1284 a s?riov? rozhran? RS-232 (9-kol?k?), 2 otev?en? roz?i?uj?c? pozice (sloty). Pam??: 8 MB, vyrovn?vac? pam?? 96 KB."
2453,"D","Inkjet C/4","Tintenstrahldrucker, Farbe (mit zwei separaten Cartridges), 6 Seiten pro Minute schwarz/weiss, 4 Seiten pro Minute in Farbe, Aufl?sung 600x300 dpi. Schnittstelle: Bidirektionale IEEE 1284-konforme Parallelschnittstelle und serielle RS-232 (9-Pin)-Schnittstelle, 2 EIO-Erweiterungs-Slots. Speicher: 8 MB 96 KB Empfangspuffer."
2453,"DK","Inkjet C/4","Inkjet-printer, farve (med to separate bl?kpatroner), 6 sider pr. minut i sort/hvid, 4 sider pr. minut i farve, opl?sning 600x300 dpi. Interface: Tovejs IEEE 1284-kompatibelt parallelinterface og RS-232 serielt (9-pin) interface, 2 ?bne EIO-udvidelsessokler. Hukommelse: 8MB, 96KB modtagerbuffer."
2453,"E","Inyecci?n de Tinta C/4","Impresora de inyecci?n de tinta en color (con dos cartuchos de tinta independientes), 6 p?ginas por minuto en blanco y negro, 4 p?ginas por minuto en color, resoluci?n de 600 x 300 ppp. Interfaz: Paralela bidireccional compatible con IEEE 1284 e interfaz serie RS-232 (9 patillas), con 2 ranuras abiertas de expansi?n EIO. Memoria: 8 MB, buffer del receptor de 96 KB."
2453,"EL","Inkjet C/4","????????? ????????, ???????? (?? ??? ???????????? ??????? ????????), 6 ??????????? ??????? ?? ?????, 4 ???????? ??????? ?? ?????, ??????? 600x300 dpi. ??????????: ????????? ??????? ??????? ?? Biodirectional IEEE 1284 ??? ???????? ??????? RS-232 (9 ??????) ?? 2 ???????? ???????? ????????? EIO. ?????: 8MB 96KB ?????????? ?????? ?????."
2453,"ESA","Inyecci?n de Tinta C/4","Impresora de inyecci?n de tinta en color (con dos cartuchos de tinta independientes), 6 p?ginas por minuto en blanco y negro, 4 p?ginas por minuto en color, resoluci?n de 600 x 300 ppp. Interfaz: Paralela bidireccional compatible con IEEE 1284 e interfaz serie RS-232 (9 patillas), con 2 ranuras abiertas de expansi?n EIO. Memoria: 8 MB, buffer del receptor de 96 KB."
2453,"F","Inkjet C/4","Imprimante ? jet d'encre couleur (avec deux cartouches d'encre distinctes), 6 pages par minute (impression noir et blanc) et 4 pages par minute (impression couleur), r?solution 600x300 points par pouce. Interface : interface parall?le bidirectionnelle compatible IEEE 1284 et interface s?rie RS-232 (9 contacts). 2 emplacements EIO ouverts pour extension. M?moire : 8 Mo, tampon de r?ception 96 ko."
2453,"FRC","Inkjet C/4","Imprimante ? jet d'encre couleur (avec deux cartouches d'encre distinctes), 6 pages par minute (impression noir et blanc) et 4 pages par minute (impression couleur), r?solution 600x300 points par pouce. Interface : interface parall?le bidirectionnelle compatible IEEE 1284 et interface s?rie RS-232 (9 contacts). 2 emplacements EIO ouverts pour extension. M?moire : 8 Mo, tampon de r?ception 96 ko."
2453,"HU","Tintasugaras C/4","Tintasugaras nyomtat?, sz?nes, (k?t k?l?n tintakazett?val) 6 fekete-feh?r vagy 4 sz?nes lap percenk?nt, 600 x 300 dpi-s felbont?s. Csatol?: k?tir?ny?, IEEE 1284-szabv?ny?, p?rhuzamos csatol? ?s RS-232 soros (9 t?s) csatol?, 2 nyitott EIO-b?v?t?aljzat. Mem?ria: 8MB, 96 kB fogad?si puffer."
2453,"I","Stampante a getto d'inchiostro C/4","Stampante a getto d'inchiostro a colori (con due cartucce inchiostro distinte), 6 pagine al minuto in bianco e nero, 4 pagine al minuto a colori, risoluzione 600x300 dpi. Interfaccia parallela: bidirezionale e conforme IEEE 1284; interfaccia seriale: RS-232 (a 9 pin) con 2 slot di espansione EIO aperti. Memoria: 8MB e 96KB ricezione buffer."
2453,"IW","????? ??? C/4","????? ????? ???, ??????? (?? ??? ??????? ??? ??????), 6 ?????? ???? ?????-???, 4 ?????? ???? ????, ???????? 600x300 dpi. ????: ??-?????? ?????? ????? IEEE 1284 ????? ???? RS-232 (9 ?????), 2 ?????? ?????? ?????? EIO. ?????? 8MB, ?? receiver buffer ????? 96KB."
2453,"JA","Inkjet C/4","????????????????(????????????2?)?????6???/?????4???/?????600x300dpi????????: ???IEEE 1284?????????????????RS-232????(9??)??????????EIO??????2?????: 8MB 96KB???????"
2453,"KO","Inkjet C/4","??? ???, ??(??? ?? ???? 2?), ?? 6??? ??(??), ?? 4??? ??(??), ??? 600x300dpi. ?????: ??????? IEEE 1284 ?? ?? ????? ? RS-232 ??(9?) ????? ??? EIO ?? ?? 2?. ???: 8MB 96KB ??? ??."
2453,"N","Blekkskriver C/4","Blekkskriver, farger (med to separate blekkpatroner), 6 sider per minutt svart og hvitt, 4 sider per minutt farger, oppl?sning 600 x 300 dpi. Grensesnitt: Toveis IEEE 1284-samvarende parallelt grensesnitt og RS-232 serielt (9 pinner) grensesnitt. 2 ?pne EIO-utvidelsesspor. Minne: 8 MB, mottaksbuffer p? 96 kB."
2453,"NL","Inkjet C/4","Inkjetprinter, kleur (met twee aparte inktcartridges), 6 pagina's per minuut in zwart-wit, 4 pagina's per minuut in kleur, resolutie 600x300 dpi. Interface: Biodirectional IEEE 1284 compatibele parallelle interface en RS-232 serial (9-pins) interface 2 open EIO-uitbreidingsslots. Geheugen: 8 MB 96 kB ontvangstbuffer."
2453,"PL","Inkjet C/4","Drukarka atramentowa, kolorowa (dwa niezale?ne pojemniki z tuszem), 6 stron na minut? (druk czarno-bia?y), 4 strony na minut? (druk kolorowy), rozdzielczo?? 600 x 300 dpi. Interfejs: r?wnoleg?y dwukierunkowy, zgodny z IEEE 1284 oraz szeregowy RS-232 (9-stykowy), 2 gniazda rozszerze? standardu otwartego EIO. Pami??: 8MB, bufor transmisyjny 96KB."
2453,"PT","Inkjet C/4","Impressora de Jacto de Tinta, a cores (com dois cartridges de tinta separados), 6 p?ginas por minuto a preto e branco, 4 p?ginas por minuto a cores, resolu??o de 600x300 ppp. Interface: Interface paralela bidireccional em conformidade com IEEE 1284 e interface s?rie RS-232 (9 pinos). 2 ranhuras de expans?o EIO abertas. Mem?ria: 8MB, 96KB no buffer do receptor."
2453,"PTB","Inkjet C/4","Impressora a jato de tinta, colorida (com dois cartuchos de tinta separados), 6 p?ginas por minuto em preto e branco e 4 p?ginas em cores por minuto, resolu??o de 600x300 dpi. Interface: interface paralela compat?vel com IEEE 1284 bidirecional e RS-232 serial (9 pinos) interface com dois slots abertos de expans?o EIO. Mem?ria: 8MB buffer receptor de 96KB."
2453,"RO","Inkjet C/4","Imprimant? cu jet de cerneal?, color (cu dou? cartu?e separate pentru cerneal?), 6 pagini alb-negru pe minut, 4 pagini color pe minut, rezolu?ie 600x300 dpi. Interfa??: paralel? bidirec?ional? compatibil? IEEE 1284 ?i serial? (9-pini) RS-232 cu dou? 2 sloturi de extensie EIO. Memorie: 8MO, 96KO buffer de intrare."
2453,"RU","Inkjet C/4","??????? ???????? ??????? (? ????? ??????????? ??????????? ???????????), ?/? ?????? 6 ??????? ? ??????, ??????? ?????? 4 ???????? ? ??????, ?????????? 600x300 ?/?. ?????????: ??????????????? ???????????? ????????? ????????? IEEE 1284 ? ???????????????? ????????? RS-232 (9 ?????????), 2 ???????? ?????? ?????????? EIO. ??????: 8 ??, ????? ????????? 96 ?????."
2453,"S","Inkjet C/4","Bl?ckstr?leskrivare, f?rg (med tv? separata bl?ckbeh?llare), 6 sidor per minut f?r svartvitt, 4 sidor per minut f?r f?rg, uppl?sning 600x300 dpi. Gr?nssnitt: Dubbelriktat IEEE 1284-anpassat parallellt gr?nssnitt och RS-232 seriellt (9 stift) gr?nssnitt med 2 ?ppna EIO-kortplatser. Minne: 8 MB och 96 kB mottagarbuffert."
2453,"SF","Mustesuihku C/4","Mustesuihkuv?ritulostin kahdella erillisell? mustekasetilla, mustavalkotulostuksessa 6 sivua minuutissa, v?ritulostuksella 4 sivua, tulostustarkkuus 600x300 dpi. Liit?nt?: Kaksisuuntainen IEEE 1284 -yhteensopiva rinnakkaisliit?nt? ja RS-232 -sarjaliit?nt? (9-nastainen) sek? 2 avointa EIO-laajennuspaikkaa. Muisti: 8 megatavua, 96 kilotavun vastaanottopuskuri."
2453,"SK","Inkjet C/4","Atramentov? tla?iare?, farebn? (s dvoma oddelen?mi atramentov?mi kartrid?mi), 6 strany za min?tu ?iernobielo, 4 strany za min?tu vo farbe, rozl??enie 600 x 300 dpi. Rozhranie: Paraleln? rozhranie v s?lade s Biodirectional IEEE 1284 a RS-232 s?riov? (9-pinov?) rozhranie, 2 otvoren? roz?irovacie sloty EIO. Pam??: 8 MB, 96 kB prij?mac? buffer."
2453,"TH","Inkjet C/4","??????????????????????? (????????????????????) ???????? 6 ?????????????????????????????? ??? 4 ??????????????????????????? ??????????? 600x300 dpi ???????????: ???????????????? ??????????? IEEE 1284 ????????? RS-232 (9 ??) ??????????????????? EIO ?????????????? ???????????: 8MB ??????????????????????? 96KB"
2453,"TR","Inkjet C/4","Inkjet Yaz?c?, renkli (iki ayr? m?rekkep kartu?uyla birlikte), dakikada 6 sayfa siyah/ beyaz, dakikada 4 sayfa renkli, 600x300 dpi ??z?n?rl?k. Aray?z: ?ift y?nl? IEEE 1284 uyumlu paralel aray?z ve RS-232 seri (9-pin) aray?z 2 a??k EIO geni?leme yuvas?. Bellek: 8MB 96KB al?c? arabelle?i."
2453,"US","Inkjet C/4","Inkjet Printer, color (with two separate ink cartridges), 6 pages per minute black and white, 4 pages per minute color, resolution 600x300 dpi. Interface: Biodirectional IEEE 1284 compliant parallel interface and RS-232 serial (9-pin) interface 2 open EIO expansion slots. Memory: 8MB 96KB receiver buffer."
2453,"ZHS","Inkjet C/4","???????, ??????????????: 6 ?/??, ????: 4 ?/?????? 600x300dpi?????? IEEE 1284 ? Biodirectional ????? RS-232 ???? (9 ?), ??????? EIO ?????? 8MB, ?? 96KB ???????"
2453,"ZHT","????? C/4","??????? (?????)????????? 6 ????????? 4 ????? 600x300 dpi??????Biodirectional IEEE 1284 ????????? RS-232 ?? (9-pin) ???2 ???? EIO ????????8MB 96KB ??????"
2457,"AR","???? PR/S/6","???? ????? RS232 ?????? ?????? 6 ?????"
2457,"CA","Cable PR/S/6","Cable s?rie RS232 est?ndard d'impressora, 1,8 m."
2457,"CS","Kabel PR/S/6","Standardn? kabel pro s?riovou tisk?rnu RS232, 6 stop"
2457,"D","Cable PR/S/6","Serielles Standard-RS232-Druckerkabel"
2457,"DK","Kabel PR/S/6","Serielt RS232-standardprinterkabel, 6 fod"
2457,"E","Cable PR/S/6","Cable de impresora est?ndar Serie RS232, 1,8 m (6 pies)"
2457,"EL","??????? PR/S/6","????????????, ???????? ??????? ???????? RS232, 2 ??????"
2457,"ESA","Cable PR/S/6","Cable de impresora est?ndar Serie RS232, 1,8 m (6 pies)"
2457,"F","Cable PR/S/6","Cordon d'imprimante s?rie RS232 standard, 6 pieds"
2457,"FRC","Cable PR/S/6","Cordon d'imprimante s?rie RS232 standard, 6 pieds"
2457,"HU","PR/S/6 k?bel","Norm?l, RS232-es, soros nyomtat?k?bel, 6 l?b hossz?"
2457,"I","Cavo PR/S/6","Cavo stampante seriale standard RS232, 6 ft"
2457,"IW","??? PR/S/6","??? ???? ??????? ?????? RS232, 1.8 ???"
2457,"JA","????PR/S/6","??RS232???????????????1.8m"
2457,"KO","??? PR/S/6","?? RS232 ?? ??? ???, 6??"
2457,"N","Kabel PR/S/6","Standard RS232 seriell skriverkabel, 6 fot"
2457,"NL","Kabel PR/S/6","Standaard RS232 seri?le printerkabel (1,8 mtr)"
2457,"PL","Kabel PR/S/6","Standardowy szeregowy kabel drukarkowy RS232, 1,8 m"
2457,"PT","Cabo PR/S/6","Cabo RS232 s?rie standard para impressora, 6 p?s (1,83 metros)"
2457,"PTB","Cabo PR/S/6","Material de impressora serial RS232 de 6 p?s"
2457,"RO","Cablu PR/S/6","Cablu pentru imprimant? serial? standard RS232, 6 picioare"
2457,"RU","?????? PR/S/6","??????????? ?????? ????????????????? ?????????? RS232 ??? ????????, ????? 6 ?????"
2457,"S","Kabel PR/S/6","Standardkabel f?r skrivare, 1,8 m, RS232-seriell"
2457,"SF","Kaapeli PR/S/6","180 cm:n RS232-standardisarjakaapeli tulostimeen."
2457,"SK","K?bel PR/S/6","?tandardn? RS-232 s?riov? k?bel na tla?iare?, 6-stopov?"
2457,"TH","????????? PR/S/6","?????????????????????????????? RS232 ??????? 6 ???"
2457,"TR","Kablo PR/S/6","Standart RS232 seri yaz?c? kablosu, 1,824 m"
2457,"US","Cable PR/S/6","Standard RS232 serial printer cable, 6 feet"
2457,"ZHS","?? PR/S/6","?? RS232 ???????, ? 6 ??"
